date,open,close,high,low,volume
2025-09-26,0.49,0.492,0.506,0.487,6356231.0
2025-09-29,0.492,0.504,0.504,0.485,5068591.0
2025-09-30,0.505,0.506,0.516,0.499,5359849.0
2025-10-09,0.51,0.52,0.543,0.506,5905696.0
2025-10-10,0.51,0.501,0.519,0.496,5713812.0
2025-10-13,0.475,0.52,0.521,0.475,5196172.0
2025-10-14,0.527,0.485,0.527,0.481,8194132.0
2025-10-15,0.478,0.482,0.486,0.472,5101130.0
2025-10-16,0.482,0.475,0.487,0.474,3528383.0
2025-10-17,0.473,0.455,0.475,0.455,6913029.0
2025-10-20,0.464,0.455,0.467,0.451,3243373.0
2025-10-21,0.457,0.465,0.467,0.456,4155016.0
2025-10-22,0.461,0.462,0.469,0.455,2623535.0
2025-10-23,0.459,0.462,0.463,0.454,2246011.0
2025-10-24,0.467,0.483,0.484,0.464,3708895.0
2025-10-27,0.495,0.499,0.504,0.486,4261534.0
2025-10-28,0.493,0.5,0.506,0.49,3594938.0
2025-10-29,0.499,0.5,0.503,0.49,3140283.0
2025-10-30,0.498,0.492,0.505,0.492,2678942.0
2025-10-31,0.487,0.471,0.489,0.469,4236903.0
2025-11-03,0.463,0.464,0.467,0.449,3459115.0
2025-11-04,0.465,0.47,0.479,0.464,3424682.0
2025-11-05,0.458,0.47,0.473,0.457,2369251.0
2025-11-06,0.474,0.486,0.488,0.471,3458407.0
2025-11-07,0.48,0.488,0.495,0.478,2904090.0
2025-11-10,0.492,0.497,0.508,0.489,3817653.0
2025-11-11,0.503,0.49,0.511,0.489,3684297.0
2025-11-12,0.483,0.486,0.495,0.476,2843323.0
2025-11-13,0.486,0.487,0.494,0.482,2324205.0
2025-11-14,0.48,0.477,0.493,0.473,2411576.0
2025-11-17,0.478,0.471,0.488,0.468,2372341.0
2025-11-18,0.467,0.477,0.489,0.467,3331299.0
2025-11-19,0.476,0.473,0.482,0.469,2247072.0
2025-11-20,0.477,0.462,0.479,0.461,2837017.0
2025-11-21,0.451,0.441,0.458,0.441,3136338.0
2025-11-24,0.441,0.445,0.449,0.438,2852883.0
2025-11-25,0.45,0.447,0.454,0.445,3112104.0
